unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"4C1B673F-6046-D8EA-E063-4704A8C0BF7D","330000","2026-01-19","L22 0LL","T","N","F","","24","HOUGOUMONT AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C1B673F-6046-D8EA-E063-4704A8C0BF7D/current"
"49E87C32-29FE-591C-E063-4704A8C00C31","224500","2026-01-15","L22 0LW","T","N","F","","16","CORONA ROAD","WATERLOO","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-29FE-591C-E063-4704A8C00C31/current"
"50D10B84-3504-B8D0-E063-4704A8C08D98","215000","2026-04-13","L22 0NL","T","N","F","","8","CURZON ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B84-3504-B8D0-E063-4704A8C08D98/current"
"50D10B84-3432-B8D0-E063-4704A8C08D98","230000","2026-04-17","L22 0NN","T","N","F","","27","ARGO ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B84-3432-B8D0-E063-4704A8C08D98/current"
"50D10B84-3489-B8D0-E063-4704A8C08D98","266000","2026-03-26","L22 0NP","T","N","F","","15","WILLOUGHBY ROAD","WATERLOO","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B84-3489-B8D0-E063-4704A8C08D98/current"
"5340B1C5-9610-8052-E063-4804A8C06EE4","252500","2026-03-30","L22 0NX","T","N","F","","22","HANDFIELD ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5340B1C5-9610-8052-E063-4804A8C06EE4/current"
"4E75C29D-702C-8922-E063-4804A8C094D0","158000","2026-03-02","L22 1RG","F","N","L","FLAT 4","WATERLOO HOUSE, 7","CROSBY ROAD SOUTH","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E75C29D-702C-8922-E063-4804A8C094D0/current"
"4E75C29D-7118-8922-E063-4804A8C094D0","280000","2026-02-27","L22 2AE","S","N","F","","3","CEDAR GROVE","WATERLOO","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E75C29D-7118-8922-E063-4804A8C094D0/current"
"49E87C32-E114-591C-E063-4704A8C00C31","220000","2026-01-06","L22 2AE","S","N","F","","15","CEDAR GROVE","WATERLOO","LIVERPOOL","SEFTON","MERSEYSIDE","B","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-E114-591C-E063-4704A8C00C31/current"
"4C1B673F-5F5C-D8EA-E063-4704A8C0BF7D","240000","2026-01-19","L22 2AN","S","N","F","","3","BROOKE ROAD EAST","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C1B673F-5F5C-D8EA-E063-4704A8C0BF7D/current"
"4C1B673F-61CF-D8EA-E063-4704A8C0BF7D","250000","2026-01-09","L22 2AR","S","N","F","","20","SOMERVILLE GROVE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C1B673F-61CF-D8EA-E063-4704A8C0BF7D/current"
"50D10B84-3337-B8D0-E063-4704A8C08D98","285000","2026-03-20","L22 2AW","S","N","F","","32","BROOKE ROAD EAST","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B84-3337-B8D0-E063-4704A8C08D98/current"
"4C1B673F-6052-D8EA-E063-4704A8C0BF7D","270000","2026-01-30","L22 2AY","S","N","F","","1","PINEHURST AVENUE","BRIGHTON LE SANDS","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C1B673F-6052-D8EA-E063-4704A8C0BF7D/current"
"5340B1C5-97BC-8052-E063-4804A8C06EE4","290000","2026-05-15","L22 2BJ","S","N","F","","8","SOMERSET ROAD","BRIGHTON LE SANDS","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5340B1C5-97BC-8052-E063-4804A8C06EE4/current"
"50D10B84-3592-B8D0-E063-4704A8C08D98","160000","2026-03-27","L22 3XA","F","N","L","FLAT 1","ANGRA BANK","BRAMHALL ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B84-3592-B8D0-E063-4704A8C08D98/current"
"50D10B84-32C4-B8D0-E063-4704A8C08D98","375000","2026-03-27","L22 3XU","S","N","F","","4","RONALD ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B84-32C4-B8D0-E063-4704A8C08D98/current"
"50D10B84-344E-B8D0-E063-4704A8C08D98","238000","2026-03-20","L22 3XY","S","N","F","","29","BROOKLANDS AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B84-344E-B8D0-E063-4704A8C08D98/current"
"5340B1C5-969D-8052-E063-4804A8C06EE4","245000","2026-05-05","L22 3XZ","S","N","F","","34","BROOKLANDS AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5340B1C5-969D-8052-E063-4804A8C06EE4/current"
"5340B1C5-9731-8052-E063-4804A8C06EE4","275000","2026-03-27","L22 4QJ","T","N","F","","1A","SYCAMORE ROAD","WATERLOO","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5340B1C5-9731-8052-E063-4804A8C06EE4/current"
"4E75C29D-6EC5-8922-E063-4804A8C094D0","223000","2026-02-17","L22 4QJ","T","N","F","","12","SYCAMORE ROAD","WATERLOO","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E75C29D-6EC5-8922-E063-4804A8C094D0/current"
